Deck Name,Card 0,Card 1,Card 2,Card 3,Card 4,Card 5,Card 6,Card 7,Card 8,Card 9,Card 10,Card 11,Card 12,Card 13,Card 14,Card 15,Card 16,Card 17,Card 18,Card 19,Card 20,Card 21,Card 22,Card 23,Card 24,Card 25,Card 26,Card 27,Card 28,Card 29,Games Played
Odd Warrior,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl,Lone Champion ×2,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Big Game Hunter,Brawl ×2,Direhorn Hatchling ×2,Dyn-o-matic ×2,Elise the Trailblazer ★,Giggling Inventor ×2,Supercollider ×2,Zilliax ★,Azalina Soulthief ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,,460
Odd Warrior,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl ×2,Mind Control Tech ×2,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Zola the Gorgon ★,Brawl ×2,Direhorn Hatchling ×2,Dyn-o-matic ×2,Elise the Trailblazer ★,Giggling Inventor,Supercollider ×2,Zilliax ★,Azalina Soulthief ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,,460
Recruit Warrior,Omega Assembly,Shield Slam ×2,Dead Man's Hand,Execute ×2,Forge of Souls,Warpath ×2,Weapons Project ×2,Shield Block ×2,Blood Razor ×2,Brawl ×2,Damaged Stegotron ×2,Gather Your Party ×2,"Dr. Boom, Mad Genius ★",Grommash Hellscream ★,Rotface ★,The Lich King ★,Woecleaver ★,Bull Dozer ×2,The Boomship ★,Ysera ★,,,,,,,,,,,460
Odd Warrior,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl ×2,Mind Control Tech ×2,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Zola the Gorgon ★,Big Game Hunter,Brawl ×2,Direhorn Hatchling ×2,Dyn-o-matic ×2,Giggling Inventor ×2,Supercollider ×2,Zilliax ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,,,460
Odd Quest Warrior,Fire Plume's Heart ★,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl ×2,Mind Control Tech,Phantom Militia ×2,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Tar Creeper ×2,Brawl ×2,Direhorn Hatchling ×2,Dyn-o-matic ×2,Elise the Trailblazer ★,Giggling Inventor ×2,Supercollider ×2,Zilliax ★,Baku the Mooneater ★,,,,,,,,,,,,,460
Odd Warrior,Omega Assembly ×2,Shield Slam ×2,Whirlwind,Gluttonous Ooze,Ironbeak Owl,Mind Control Tech,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Zola the Gorgon ★,Brawl ×2,Direhorn Hatchling ×2,Dyn-o-matic ×2,Elise the Trailblazer ★,Giggling Inventor ×2,Supercollider ×2,Zilliax ★,Azalina Soulthief ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,450
Odd Warrior,Eternium Rover,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl,Lone Champion,Mind Control Tech ×2,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender,Tar Creeper,Zola the Gorgon ★,Brawl ×2,Direhorn Hatchling ×2,Dyn-o-matic ×2,Giggling Inventor,Supercollider ×2,Zilliax ★,Azalina Soulthief ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,440
Odd Warrior,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl ×2,Mind Control Tech,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Big Game Hunter,Brawl ×2,Darius Crowley ★,Direhorn Hatchling ×2,Dyn-o-matic ×2,Elise the Trailblazer ★,Giggling Inventor ×2,Supercollider ×2,Zilliax ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,,440
Odd Warrior,Omega Assembly ×2,Shield Slam ×2,Whirlwind,Gluttonous Ooze,Ironbeak Owl ×2,Mind Control Tech,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Big Game Hunter,Brawl ×2,Direhorn Hatchling ×2,Dyn-o-matic ×2,Elise the Trailblazer ★,Giggling Inventor ×2,Supercollider ×2,Zilliax ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,,440
Odd Warrior,Eternium Rover,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl ×2,Mind Control Tech ×2,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Brawl ×2,Direhorn Hatchling ×2,Dyn-o-matic ×2,Elise the Trailblazer ★,Giggling Inventor ×2,Supercollider ×2,Zilliax ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,,,440
Odd Warrior,Eternium Rover ×2,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl ×2,Mind Control Tech ×2,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Brawl ×2,Direhorn Hatchling ×2,Dyn-o-matic ×2,Giggling Inventor ×2,Supercollider ×2,Zilliax ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,,,,430
Odd Warrior,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze ×2,Ironbeak Owl ×2,Mind Control Tech ×2,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Zola the Gorgon ★,Brawl ×2,Direhorn Hatchling ×2,Dyn-o-matic ×2,Elise the Trailblazer ★,Supercollider ×2,Zilliax ★,Azalina Soulthief ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,,,430
Odd Warrior,Eternium Rover,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl,Mind Control Tech ×2,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Big Game Hunter,Brawl ×2,Direhorn Hatchling ×2,Dyn-o-matic ×2,Elise the Trailblazer ★,Giggling Inventor ×2,Supercollider ×2,Zilliax ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,,420
Odd Warrior,Eternium Rover ×2,Omega Assembly ×2,Shield Slam ×2,Town Crier,Gluttonous Ooze,Ironbeak Owl,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Big Game Hunter,Brawl ×2,Darius Crowley ★,Dyn-o-matic ×2,Elise the Trailblazer ★,Giggling Inventor ×2,Supercollider,Zilliax ★,Azalina Soulthief ★,"Dr. Boom, Mad Genius ★",Gorehowl,Baku the Mooneater ★,,,,,,,,,,420
Odd Warrior,Omega Assembly ×2,Shield Slam ×2,Whirlwind,Gluttonous Ooze,Ironbeak Owl,Mind Control Tech,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Big Game Hunter,Brawl ×2,Direhorn Hatchling ×2,Dyn-o-matic ×2,Elise the Trailblazer ★,Giggling Inventor ×2,Supercollider ×2,Zilliax ★,Azalina Soulthief ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,420
Odd Warrior,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze ×2,Ironbeak Owl ×2,Lone Champion ×2,Reckless Flurry ×2,Stonehill Defender ×2,Zola the Gorgon ★,Big Game Hunter,Brawl ×2,Darius Crowley ★,Direhorn Hatchling ×2,Dyn-o-matic ×2,Elise the Trailblazer ★,Faceless Manipulator,Supercollider ×2,Zilliax ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,,410
Odd Warrior,Eternium Rover ×2,Omega Assembly ×2,Shield Slam ×2,Town Crier,Blackwald Pixie,Gluttonous Ooze,Ironbeak Owl,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender,Zola the Gorgon ★,Big Game Hunter,Brawl ×2,Darius Crowley ★,Direhorn Hatchling,Dyn-o-matic ×2,Elise the Trailblazer ★,Supercollider ×2,Zilliax ★,Azalina Soulthief ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,410
Odd Warrior,Eternium Rover ×2,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl,Mind Control Tech ×2,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Zola the Gorgon ★,Brawl ×2,Direhorn Hatchling ×2,Dyn-o-matic ×2,Elise the Trailblazer ★,Supercollider ×2,Zilliax ★,Azalina Soulthief ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,,410
Odd Warrior,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl ×2,Mind Control Tech ×2,Reckless Flurry ×2,Stonehill Defender ×2,Zola the Gorgon ★,Brawl ×2,Darius Crowley ★,Direhorn Hatchling ×2,Dyn-o-matic ×2,Elise the Trailblazer ★,Faceless Manipulator ×2,Supercollider ×2,Zilliax ★,Azalina Soulthief ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,,410
Odd Warrior,Eternium Rover ×2,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl ×2,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Zola the Gorgon ★,Brawl ×2,Direhorn Hatchling,Dyn-o-matic ×2,Elise the Trailblazer ★,Giggling Inventor ×2,Supercollider ×2,Zilliax ★,Azalina Soulthief ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,,410
Control Warrior,Omega Assembly,Shield Slam ×2,Dead Man's Hand,Drywhisker Armorer ×2,Execute ×2,Slam,Warpath ×2,Weapons Project ×2,Acolyte of Pain ×2,Reckless Flurry,Shield Block ×2,Stonehill Defender ×2,Blood Razor ×2,Brawl ×2,Giggling Inventor ×2,"Dr. Boom, Mad Genius ★",Gorehowl,The Lich King ★,Alexstrasza ★,,,,,,,,,,,,400
Odd Warrior,Omega Assembly ×2,Shield Slam ×2,Whirlwind ×2,Gluttonous Ooze,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Voodoo Doll ×2,Brawl ×2,Direhorn Hatchling ×2,Dyn-o-matic ×2,Elise the Trailblazer ★,Giggling Inventor ×2,Supercollider ×2,Zilliax ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,King Mosh ★,,,,,,,,,,,,,400
Odd Warrior,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl ×2,Mind Control Tech ×2,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Brawl ×2,Direhorn Hatchling ×2,Dyn-o-matic ×2,Giggling Inventor ×2,Supercollider ×2,Zilliax ★,Azalina Soulthief ★,Baron Geddon ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,,,400
Odd Warrior,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl ×2,Mind Control Tech,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Zola the Gorgon ★,Big Game Hunter,Brawl ×2,Darius Crowley ★,Direhorn Hatchling ×2,Dyn-o-matic ×2,Elise the Trailblazer ★,Supercollider ×2,Zilliax ★,Azalina Soulthief ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,400
Rush Warrior,Eternium Rover ×2,Mecharoo ×2,Town Crier ×2,Faerie Dragon ×2,Heroic Strike ×2,Upgradeable Framebot ×2,Frothing Berserker ×2,Rabid Worgen ×2,Vicious Fledgling,Blood Razor ×2,Kor'kron Elite ×2,Mortal Strike,Piloted Reaper,Replicating Menace ×2,Arcanite Reaper ×2,Leeroy Jenkins ★,Wargear ×2,,,,,,,,,,,,,,400
