Deck Name,Card 0,Card 1,Card 2,Card 3,Card 4,Card 5,Card 6,Card 7,Card 8,Card 9,Card 10,Card 11,Card 12,Card 13,Card 14,Card 15,Card 16,Card 17,Card 18,Card 19,Card 20,Card 21,Card 22,Card 23,Card 24,Card 25,Card 26,Card 27,Card 28,Card 29,Games Played
Spell Hunter,Candleshot ×2,Hunter's Mark ×2,Secret Plan ×2,Tracking ×2,Bomb Toss ×2,Explosive Trap ×2,Wandering Monster ×2,Animal Companion ×2,Eaglehorn Bow ×2,Kill Command ×2,Unleash the Hounds ×2,Flanking Strike ×2,Lesser Emerald Spellstone ×2,Deathstalker Rexxar ★,To My Side! ×2,Rhok'delar ★,,,,,,,,,,,,,,,"1,000"
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking ×2,Prince Keleseth ★,Devilsaur Egg ×2,Spider Bomb ×2,Stitched Tracker ×2,Terrorscale Stalker ×2,Houndmaster Shaw ★,Saronite Chain Gang ×2,Carnivorous Cube ×2,Giggling Inventor,Deathstalker Rexxar ★,Mossy Horror ×2,Savannah Highmane ×2,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,,,"1,000"
Spell Hunter,Candleshot ×2,Hunter's Mark ×2,Tracking ×2,Explosive Trap ×2,Freezing Trap,Rat Trap,Snipe,Wandering Monster ×2,Animal Companion ×2,Eaglehorn Bow ×2,Kill Command ×2,Unleash the Hounds ×2,Flanking Strike ×2,Lesser Emerald Spellstone ×2,Subject 9 ★,Deathstalker Rexxar ★,To My Side! ×2,Rhok'delar ★,,,,,,,,,,,,,"1,000"
Secret Hunter,Dire Mole ×2,Secretkeeper ×2,Tracking ×2,Crackling Razormaw ×2,Explosive Trap ×2,Freezing Trap,Snake Trap,Venomstrike Trap,Wandering Monster ×2,Animal Companion ×2,Bearshark,Eaglehorn Bow ×2,Kill Command ×2,Houndmaster ×2,Houndmaster Shaw ★,Lesser Emerald Spellstone ×2,Subject 9 ★,Deathstalker Rexxar ★,Mossy Horror,,,,,,,,,,,,"1,000"
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking ×2,Prince Keleseth ★,Devilsaur Egg ×2,Gluttonous Ooze,Mind Control Tech,Spider Bomb ×2,Stitched Tracker,Terrorscale Stalker ×2,Flanking Strike ×2,Houndmaster Shaw ★,Carnivorous Cube ×2,Witchwood Grizzly ×2,Deathstalker Rexxar ★,Mossy Horror,Savannah Highmane,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,"1,000"
Spell Hunter,Candleshot ×2,Hunter's Mark ×2,Secret Plan ×2,Tracking ×2,Explosive Trap ×2,Freezing Trap ×2,Wandering Monster ×2,Animal Companion ×2,Eaglehorn Bow ×2,Kill Command ×2,Unleash the Hounds ×2,Flanking Strike ×2,Wing Blast,Lesser Emerald Spellstone ×2,Deathstalker Rexxar ★,To My Side!,Rhok'delar ★,,,,,,,,,,,,,,"1,000"
Spell Hunter,Candleshot ×2,Hunter's Mark ×2,Secret Plan ×2,Tracking ×2,Explosive Trap ×2,Freezing Trap ×2,Wandering Monster ×2,Animal Companion ×2,Deadly Shot,Eaglehorn Bow,Kill Command ×2,Unleash the Hounds ×2,Flanking Strike ×2,Lesser Emerald Spellstone ×2,Deathstalker Rexxar ★,To My Side! ×2,Rhok'delar ★,,,,,,,,,,,,,,990
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking ×2,Prince Keleseth ★,Devilsaur Egg ×2,Mind Control Tech ×2,Spider Bomb ×2,Stitched Tracker,Terrorscale Stalker ×2,Flanking Strike ×2,Houndmaster Shaw ★,Saronite Chain Gang,Carnivorous Cube ×2,Witchwood Grizzly ×2,Deathstalker Rexxar ★,Mossy Horror,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,,980
Midrange Hunter,Dire Mole ×2,Secretkeeper ×2,Tracking,Crackling Razormaw ×2,Explosive Trap ×2,Scavenging Hyena ×2,Snake Trap,Venomstrike Trap ×2,Wandering Monster,Animal Companion ×2,Bearshark ×2,Eaglehorn Bow ×2,Kill Command ×2,Unleash the Hounds ×2,Houndmaster ×2,Lesser Emerald Spellstone ×2,Deathstalker Rexxar ★,,,,,,,,,,,,,,960
Spell Hunter,Candleshot ×2,Hunter's Mark ×2,Secret Plan ×2,Tracking ×2,Explosive Trap ×2,Freezing Trap ×2,Wandering Monster ×2,Animal Companion ×2,Eaglehorn Bow ×2,Kill Command ×2,Unleash the Hounds ×2,Flanking Strike ×2,Lesser Emerald Spellstone ×2,Deathstalker Rexxar ★,To My Side!,Crushing Walls,Rhok'delar ★,,,,,,,,,,,,,,940
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking,Prince Keleseth ★,Devilsaur Egg ×2,Gluttonous Ooze,Spider Bomb ×2,Terrorscale Stalker ×2,Void Ripper,Flanking Strike ×2,Houndmaster Shaw ★,Carnivorous Cube ×2,Giggling Inventor ×2,Witchwood Grizzly ×2,Deathstalker Rexxar ★,Mossy Horror,Savannah Highmane,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,930
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking ×2,Prince Keleseth ★,Blood Knight,Devilsaur Egg ×2,Spider Bomb ×2,Terrorscale Stalker ×2,Flanking Strike ×2,Houndmaster Shaw ★,Carnivorous Cube ×2,Giggling Inventor ×2,Witchwood Grizzly ×2,Deathstalker Rexxar ★,Mossy Horror,Savannah Highmane,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,,930
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking ×2,Prince Keleseth ★,Blood Knight,Devilsaur Egg ×2,Gluttonous Ooze,Spider Bomb ×2,Terrorscale Stalker ×2,Flanking Strike ×2,Carnivorous Cube ×2,Giggling Inventor ×2,Witchwood Grizzly ×2,Deathstalker Rexxar ★,Mossy Horror,Savannah Highmane,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,,930
Spell Hunter,Arcane Shot,Candleshot ×2,Hunter's Mark ×2,Tracking ×2,Explosive Trap ×2,Freezing Trap,Grievous Bite,Snipe,Wandering Monster ×2,Animal Companion ×2,Eaglehorn Bow ×2,Kill Command ×2,Unleash the Hounds ×2,Flanking Strike ×2,Lesser Emerald Spellstone ×2,Deathstalker Rexxar ★,To My Side! ×2,Rhok'delar ★,,,,,,,,,,,,,930
Spell Hunter,Dire Mole ×2,Tracking ×2,Crackling Razormaw ×2,Explosive Trap ×2,Freezing Trap,Wandering Monster ×2,Animal Companion ×2,Bearshark ×2,Deadly Shot,Eaglehorn Bow ×2,Kill Command ×2,Unleash the Hounds ×2,Flanking Strike ×2,Houndmaster ×2,Lesser Emerald Spellstone ×2,Deathstalker Rexxar ★,Mossy Horror,,,,,,,,,,,,,,910
Secret Hunter,Dire Mole ×2,Secretkeeper ×2,Tracking ×2,Crackling Razormaw ×2,Explosive Trap ×2,Freezing Trap,Venomstrike Trap ×2,Wandering Monster ×2,Animal Companion ×2,Bearshark,Eaglehorn Bow ×2,Kill Command ×2,Houndmaster ×2,Houndmaster Shaw ★,Lesser Emerald Spellstone ×2,Subject 9 ★,Deathstalker Rexxar ★,Mossy Horror,,,,,,,,,,,,,910
Spell Hunter,Candleshot ×2,Hunter's Mark ×2,Secret Plan ×2,Tracking ×2,Explosive Trap ×2,Freezing Trap,Venomstrike Trap,Wandering Monster ×2,Animal Companion ×2,Eaglehorn Bow ×2,Kill Command ×2,Unleash the Hounds,Flanking Strike ×2,Wing Blast,Lesser Emerald Spellstone ×2,Deathstalker Rexxar ★,To My Side! ×2,Rhok'delar ★,,,,,,,,,,,,,900
Spell Hunter,Arcane Shot ×2,Candleshot ×2,Hunter's Mark ×2,Tracking ×2,Explosive Trap ×2,Freezing Trap,Rat Trap,Wandering Monster ×2,Animal Companion ×2,Eaglehorn Bow ×2,Kill Command ×2,Unleash the Hounds ×2,Flanking Strike ×2,Lesser Emerald Spellstone ×2,Deathstalker Rexxar ★,To My Side! ×2,Rhok'delar ★,,,,,,,,,,,,,,900
Secret Hunter,Dire Mole ×2,Secretkeeper ×2,Crackling Razormaw ×2,Explosive Trap,Freezing Trap,Snake Trap,Venomstrike Trap ×2,Wandering Monster,Animal Companion ×2,Bearshark ×2,Eaglehorn Bow ×2,Kill Command ×2,Flanking Strike ×2,Houndmaster ×2,Houndmaster Shaw ★,Lesser Emerald Spellstone ×2,Subject 9 ★,Deathstalker Rexxar ★,Mossy Horror,,,,,,,,,,,,890
Mech Hunter,Candleshot ×2,Mecharoo ×2,Tracking,Bomb Toss ×2,Fireworks Tech ×2,Upgradeable Framebot ×2,Venomizer ×2,Harvest Golem ×2,Spider Bomb ×2,Flanking Strike,Replicating Menace ×2,Spellbreaker,Fungalmancer,Giggling Inventor ×2,Wargear ×2,Zilliax ★,Deathstalker Rexxar ★,Mossy Horror,Boommaster Flark ★,,,,,,,,,,,,880
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking ×2,Prince Keleseth ★,Devilsaur Egg ×2,Gluttonous Ooze,Spider Bomb ×2,Stitched Tracker,Terrorscale Stalker ×2,Flanking Strike ×2,Houndmaster Shaw ★,Saronite Chain Gang,Carnivorous Cube ×2,Witchwood Grizzly ×2,Deathstalker Rexxar ★,Mossy Horror,Savannah Highmane,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,870
Midrange Hunter,Candleshot ×2,Dire Mole ×2,Hunter's Mark ×2,Jeweled Macaw ×2,Crackling Razormaw ×2,Scavenging Hyena ×2,Animal Companion ×2,Eaglehorn Bow ×2,Kill Command ×2,Unleash the Hounds ×2,Dire Frenzy ×2,Houndmaster ×2,Wing Blast ×2,Tundra Rhino,Savannah Highmane ×2,Bonemare,,,,,,,,,,,,,,,870
Spell Hunter,Candleshot,Hunter's Mark ×2,Secret Plan ×2,Tracking ×2,Explosive Trap ×2,Freezing Trap ×2,Wandering Monster ×2,Animal Companion ×2,Deadly Shot,Eaglehorn Bow ×2,Kill Command ×2,Unleash the Hounds ×2,Flanking Strike ×2,Lesser Emerald Spellstone ×2,Deathstalker Rexxar ★,To My Side! ×2,Rhok'delar ★,,,,,,,,,,,,,,860
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking,Prince Keleseth ★,Devilsaur Egg ×2,Gluttonous Ooze,Spider Bomb ×2,Terrorscale Stalker ×2,Flanking Strike ×2,Houndmaster Shaw ★,Carnivorous Cube ×2,Giggling Inventor ×2,Witchwood Grizzly ×2,Deathstalker Rexxar ★,Mossy Horror,Savannah Highmane ×2,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,,850
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking ×2,Prince Keleseth ★,Devilsaur Egg ×2,Spider Bomb ×2,Stitched Tracker,Terrorscale Stalker ×2,Flanking Strike ×2,Houndmaster Shaw ★,Carnivorous Cube ×2,Giggling Inventor,Witchwood Grizzly ×2,Zilliax ★,Deathstalker Rexxar ★,Mossy Horror,Savannah Highmane,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,850
Spell Hunter,Candleshot ×2,Hunter's Mark ×2,Secret Plan ×2,Tracking ×2,Explosive Trap ×2,Freezing Trap,Grievous Bite,Wandering Monster ×2,Animal Companion ×2,Eaglehorn Bow ×2,Kill Command ×2,Unleash the Hounds ×2,Flanking Strike ×2,Lesser Emerald Spellstone ×2,Deathstalker Rexxar ★,To My Side! ×2,Rhok'delar ★,,,,,,,,,,,,,,840
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking ×2,Fireworks Tech ×2,Loot Hoarder ×2,Sunfury Protector,Devilsaur Egg ×2,Spider Bomb ×2,Stitched Tracker,Terrorscale Stalker ×2,Flanking Strike ×2,Carnivorous Cube ×2,Giggling Inventor,Zilliax ★,Deathstalker Rexxar ★,Mechanical Whelp ×2,Mossy Horror,,,,,,,,,,,,,840
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking ×2,Prince Keleseth ★,Devilsaur Egg ×2,Mind Control Tech ×2,Spider Bomb ×2,Terrorscale Stalker ×2,Flanking Strike ×2,Houndmaster Shaw ★,Carnivorous Cube ×2,Witchwood Grizzly ×2,Zilliax ★,Deathstalker Rexxar ★,Mossy Horror,Savannah Highmane,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,,840
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking ×2,Prince Keleseth ★,Devilsaur Egg ×2,Gluttonous Ooze,Spider Bomb ×2,Terrorscale Stalker ×2,Defender of Argus,Flanking Strike,Houndmaster Shaw ★,Saronite Chain Gang,Carnivorous Cube ×2,Giggling Inventor ×2,Stranglethorn Tiger,Witchwood Grizzly,Deathstalker Rexxar ★,Mossy Horror,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,830
Spell Hunter,Candleshot ×2,Hunter's Mark ×2,Secret Plan ×2,Tracking ×2,Explosive Trap ×2,Freezing Trap ×2,Rat Trap,Wandering Monster ×2,Animal Companion ×2,Eaglehorn Bow ×2,Kill Command ×2,Unleash the Hounds ×2,Flanking Strike ×2,Lesser Emerald Spellstone ×2,Deathstalker Rexxar ★,To My Side!,Rhok'delar ★,,,,,,,,,,,,,,820
Deathrattle Hunter,Candleshot,Glacial Shard ×2,Hunter's Mark ×2,Leper Gnome ×2,Play Dead ×2,Blackwald Pixie,Bronze Gatekeeper,Devilsaur Egg ×2,Spider Bomb ×2,Stitched Tracker ×2,Stonehill Defender ×2,Tar Creeper,Terrorscale Stalker ×2,Carnivorous Cube ×2,Clockwork Automaton ×2,Corpse Widow,Witchwood Grizzly ×2,Baku the Mooneater ★,,,,,,,,,,,,,810
Spell Hunter,Candleshot ×2,Hunter's Mark ×2,Tracking ×2,Explosive Trap ×2,Freezing Trap ×2,Wandering Monster ×2,Animal Companion ×2,Deadly Shot ×2,Eaglehorn Bow ×2,Kill Command ×2,Unleash the Hounds ×2,Flanking Strike ×2,Lesser Emerald Spellstone ×2,Deathstalker Rexxar ★,To My Side! ×2,Rhok'delar ★,,,,,,,,,,,,,,,800
Spell Hunter,Arcane Shot,Candleshot ×2,Hunter's Mark ×2,Secret Plan,Tracking ×2,Explosive Trap ×2,Freezing Trap ×2,Wandering Monster ×2,Animal Companion ×2,Eaglehorn Bow ×2,Kill Command ×2,Unleash the Hounds ×2,Flanking Strike ×2,Lesser Emerald Spellstone ×2,Deathstalker Rexxar ★,To My Side! ×2,Rhok'delar ★,,,,,,,,,,,,,,790
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking ×2,Prince Keleseth ★,Devilsaur Egg ×2,Gluttonous Ooze,Spider Bomb ×2,Terrorscale Stalker ×2,Flanking Strike ×2,Houndmaster Shaw ★,Carnivorous Cube ×2,Witchwood Grizzly ×2,Zilliax ★,Deathstalker Rexxar ★,Mechanical Whelp ×2,Mossy Horror,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,,790
Spell Hunter,Candleshot ×2,Hunter's Mark ×2,Secret Plan ×2,Tracking ×2,Explosive Trap ×2,Freezing Trap ×2,Snipe,Wandering Monster ×2,Animal Companion ×2,Eaglehorn Bow ×2,Kill Command ×2,Unleash the Hounds ×2,Flanking Strike ×2,Lesser Emerald Spellstone ×2,Deathstalker Rexxar ★,To My Side! ×2,,,,,,,,,,,,,,,790
Deathrattle Hunter,Goblin Bomb ×2,Leper Gnome ×2,Mecharoo ×2,Play Dead ×2,Tracking ×2,Bomb Toss ×2,Dire Wolf Alpha ×2,Fireworks Tech ×2,Lost Spirit,Whirliglider ×2,Devilsaur Egg ×2,Eaglehorn Bow ×2,Raid Leader ×2,Terrorscale Stalker ×2,Explodinator ×2,Sneaky Devil,,,,,,,,,,,,,,,780
Mech Hunter,Candleshot ×2,Mecharoo ×2,Tracking,Bomb Toss ×2,Fireworks Tech ×2,Galvanizer ×2,Upgradeable Framebot ×2,Venomizer ×2,Spider Bomb ×2,Void Ripper ×2,Explodinator ×2,Replicating Menace ×2,Fungalmancer ×2,Giggling Inventor ×2,Wargear ×2,Boommaster Flark ★,,,,,,,,,,,,,,,780
Deathrattle Hunter,Candleshot ×2,Hunter's Mark,Play Dead ×2,Tracking,Prince Keleseth ★,Devilsaur Egg ×2,Stitched Tracker,Tar Creeper ×2,Terrorscale Stalker ×2,Void Ripper,Defender of Argus ×2,Flanking Strike ×2,Houndmaster Shaw ★,Wing Blast,Carnivorous Cube ×2,Witchwood Grizzly ×2,Deathstalker Rexxar ★,Savannah Highmane ×2,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,770
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking ×2,Prince Keleseth ★,Devilsaur Egg ×2,Gluttonous Ooze,Spider Bomb ×2,Terrorscale Stalker ×2,Flanking Strike ×2,Carnivorous Cube ×2,Giggling Inventor ×2,Witchwood Grizzly ×2,Zilliax ★,Deathstalker Rexxar ★,Mossy Horror,Savannah Highmane,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,,770
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Mecharoo ×2,Play Dead ×2,Prince Keleseth ★,Bronze Gatekeeper,Devilsaur Egg ×2,Spider Bomb ×2,Terrorscale Stalker ×2,Void Ripper,Houndmaster Shaw ★,Spellbreaker,Spiritsinger Umbra ★,Carnivorous Cube ×2,Wargear ×2,Zilliax ★,Deathstalker Rexxar ★,Mechanical Whelp ×2,Mossy Horror,Boommaster Flark ★,,,,,,,,,,,770
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking ×2,Prince Keleseth ★,Devilsaur Egg ×2,Mind Control Tech,Spider Bomb ×2,Terrorscale Stalker ×2,Flanking Strike ×2,Houndmaster Shaw ★,Saronite Chain Gang,Carnivorous Cube ×2,Witchwood Grizzly ×2,Zilliax ★,Deathstalker Rexxar ★,Mossy Horror,Savannah Highmane,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,760
Mech Hunter,Bomb Toss ×2,Doomsayer ×2,Explosive Trap ×2,Fireworks Tech ×2,Upgradeable Framebot ×2,Venomizer ×2,Wandering Monster ×2,Explodinator ×2,Flanking Strike ×2,Houndmaster Shaw ★,Lifedrinker ×2,Saronite Chain Gang ×2,Deathstalker Rexxar ★,Genn Greymane ★,Mechanical Whelp,Missile Launcher ×2,Mossy Horror,The Lich King ★,,,,,,,,,,,,,750
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking ×2,Prince Keleseth ★,Devilsaur Egg ×2,Gluttonous Ooze,Spider Bomb ×2,Tanglefur Mystic,Terrorscale Stalker ×2,Flanking Strike ×2,Houndmaster Shaw ★,Carnivorous Cube ×2,Giggling Inventor,Witchwood Grizzly ×2,Deathstalker Rexxar ★,Mossy Horror,Savannah Highmane,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,750
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking,Prince Keleseth ★,Devilsaur Egg ×2,Gluttonous Ooze,Spider Bomb ×2,Terrorscale Stalker ×2,Flanking Strike ×2,Houndmaster Shaw ★,Carnivorous Cube ×2,Giggling Inventor ×2,Witchwood Grizzly ×2,Zilliax ★,Deathstalker Rexxar ★,Mossy Horror,Savannah Highmane,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,750
Spell Hunter,Candleshot ×2,Hunter's Mark ×2,Secret Plan,Tracking ×2,Explosive Trap ×2,Freezing Trap ×2,Grievous Bite,Wandering Monster ×2,Animal Companion ×2,Eaglehorn Bow ×2,Kill Command ×2,Unleash the Hounds ×2,Flanking Strike ×2,Lesser Emerald Spellstone ×2,Deathstalker Rexxar ★,To My Side! ×2,Rhok'delar ★,,,,,,,,,,,,,,720
Spell Hunter,Arcane Shot,Candleshot ×2,Hunter's Mark ×2,Secret Plan ×2,Tracking ×2,Explosive Trap ×2,Freezing Trap ×2,Wandering Monster ×2,Animal Companion ×2,Eaglehorn Bow ×2,Kill Command ×2,Unleash the Hounds ×2,Flanking Strike ×2,Lesser Emerald Spellstone ×2,Deathstalker Rexxar ★,To My Side! ×2,,,,,,,,,,,,,,,710
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking ×2,Prince Keleseth ★,Devilsaur Egg ×2,Gluttonous Ooze,Spider Bomb ×2,Terrorscale Stalker ×2,Flanking Strike ×2,Houndmaster Shaw ★,Saronite Chain Gang,Carnivorous Cube ×2,Witchwood Grizzly ×2,Zilliax ★,Deathstalker Rexxar ★,Mossy Horror,Charged Devilsaur,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,710
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking ×2,Prince Keleseth ★,Devilsaur Egg ×2,Gluttonous Ooze,Spider Bomb ×2,Terrorscale Stalker ×2,Flanking Strike ×2,Houndmaster Shaw ★,Carnivorous Cube ×2,Giggling Inventor,Witchwood Grizzly ×2,Deathstalker Rexxar ★,Mossy Horror,Savannah Highmane,Charged Devilsaur,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,710
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking ×2,Prince Keleseth ★,Devilsaur Egg ×2,Gluttonous Ooze,Mind Control Tech,Spider Bomb ×2,Tar Creeper,Terrorscale Stalker ×2,Flanking Strike ×2,Houndmaster Shaw ★,Carnivorous Cube ×2,Witchwood Grizzly ×2,Deathstalker Rexxar ★,Mossy Horror,Charged Devilsaur,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,710
Mech Hunter,Mecharoo ×2,Tracking ×2,Fireworks Tech ×2,Upgradeable Framebot ×2,Venomizer ×2,Nightmare Amalgam,Spider Bomb ×2,Void Ripper ×2,Explodinator ×2,Flanking Strike ×2,Houndmaster Shaw ★,Fungalmancer ×2,Giggling Inventor ×2,Wargear ×2,Zilliax ★,Deathstalker Rexxar ★,Missile Launcher,Boommaster Flark ★,,,,,,,,,,,,,710
Midrange Hunter,Dire Mole ×2,Jeweled Macaw ×2,Tracking ×2,Crackling Razormaw ×2,Scavenging Hyena ×2,Animal Companion ×2,Bearshark ×2,Eaglehorn Bow ×2,Kill Command ×2,Unleash the Hounds ×2,Flanking Strike ×2,Houndmaster ×2,Wing Blast ×2,Tundra Rhino,Deathstalker Rexxar ★,Savannah Highmane ×2,,,,,,,,,,,,,,,700
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking ×2,Prince Keleseth ★,Devilsaur Egg ×2,Gluttonous Ooze,Spider Bomb ×2,Terrorscale Stalker ×2,Defender of Argus,Flanking Strike ×2,Houndmaster Shaw ★,Carnivorous Cube ×2,Giggling Inventor,Witchwood Grizzly ×2,Deathstalker Rexxar ★,Mossy Horror,Savannah Highmane,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,700
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking ×2,Prince Keleseth ★,Devilsaur Egg ×2,Mind Control Tech,Spider Bomb ×2,Terrorscale Stalker ×2,Flanking Strike ×2,Houndmaster Shaw ★,Saronite Chain Gang ×2,Carnivorous Cube ×2,Witchwood Grizzly ×2,Deathstalker Rexxar ★,Mossy Horror,Savannah Highmane,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,,690
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking ×2,Prince Keleseth ★,Devilsaur Egg ×2,Spider Bomb ×2,Terrorscale Stalker ×2,Flanking Strike ×2,Houndmaster Shaw ★,Saronite Chain Gang ×2,Carnivorous Cube ×2,Witchwood Grizzly ×2,Deathstalker Rexxar ★,Mossy Horror,Charged Devilsaur,Kathrena Winterwisp ★,The Lich King ★,King Krush ★,,,,,,,,,,,,690
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking ×2,Prince Keleseth ★,Devilsaur Egg ×2,Spider Bomb ×2,Terrorscale Stalker ×2,Flanking Strike ×2,Houndmaster Shaw ★,Saronite Chain Gang ×2,Carnivorous Cube ×2,Witchwood Grizzly ×2,Deathstalker Rexxar ★,Mossy Horror,Savannah Highmane ×2,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,,,680
Spell Hunter,Candleshot ×2,Hunter's Mark ×2,Secret Plan ×2,Tracking,Explosive Trap ×2,Freezing Trap ×2,Wandering Monster ×2,Animal Companion ×2,Deadly Shot,Eaglehorn Bow ×2,Kill Command ×2,Unleash the Hounds ×2,Flanking Strike ×2,Lesser Emerald Spellstone ×2,Deathstalker Rexxar ★,To My Side! ×2,Rhok'delar ★,,,,,,,,,,,,,,680
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking ×2,Prince Keleseth ★,Devilsaur Egg ×2,Gluttonous Ooze,Spider Bomb,Stitched Tracker ×2,Terrorscale Stalker ×2,Flanking Strike ×2,Houndmaster Shaw ★,Saronite Chain Gang,Carnivorous Cube ×2,Witchwood Grizzly ×2,Deathstalker Rexxar ★,Mossy Horror,Charged Devilsaur,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,680
Spell Hunter,Candleshot ×2,Hunter's Mark ×2,Secret Plan ×2,Tracking ×2,Explosive Trap ×2,Freezing Trap ×2,Wandering Monster ×2,Animal Companion ×2,Deadly Shot,Eaglehorn Bow ×2,Kill Command ×2,Unleash the Hounds,Flanking Strike ×2,Lesser Emerald Spellstone ×2,Deathstalker Rexxar ★,To My Side! ×2,Rhok'delar ★,,,,,,,,,,,,,,680
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking ×2,Prince Keleseth ★,Devilsaur Egg ×2,Gluttonous Ooze,Spider Bomb ×2,Terrorscale Stalker ×2,Flanking Strike ×2,Houndmaster Shaw ★,Saronite Chain Gang,Carnivorous Cube ×2,Giggling Inventor,Witchwood Grizzly ×2,Deathstalker Rexxar ★,Mossy Horror,Charged Devilsaur,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,670
Mech Hunter,Mecharoo ×2,Tracking ×2,Fireworks Tech ×2,Upgradeable Framebot ×2,Venomizer ×2,Spider Bomb ×2,Void Ripper ×2,Explodinator ×2,Flanking Strike ×2,Houndmaster Shaw ★,Fungalmancer ×2,Giggling Inventor ×2,Wargear ×2,Zilliax ★,Deathstalker Rexxar ★,Missile Launcher ×2,Boommaster Flark ★,,,,,,,,,,,,,,670
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking ×2,Prince Keleseth ★,Devilsaur Egg ×2,Gluttonous Ooze,Spider Bomb ×2,Terrorscale Stalker ×2,Flanking Strike ×2,Houndmaster Shaw ★,Saronite Chain Gang ×2,Carnivorous Cube ×2,Witchwood Grizzly ×2,Zilliax ★,Deathstalker Rexxar ★,Mossy Horror,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,,660
Midrange Hunter,Candleshot ×2,Dire Mole ×2,Hunter's Mark ×2,Jeweled Macaw ×2,Crackling Razormaw ×2,Scavenging Hyena ×2,Animal Companion ×2,Eaglehorn Bow ×2,Kill Command ×2,Unleash the Hounds ×2,Dire Frenzy ×2,Flanking Strike ×2,Houndmaster ×2,Tundra Rhino,Savannah Highmane ×2,Bonemare,,,,,,,,,,,,,,,650
