Deck Name,Card 0,Card 1,Card 2,Card 3,Card 4,Card 5,Card 6,Card 7,Card 8,Card 9,Card 10,Card 11,Card 12,Card 13,Card 14,Card 15,Card 16,Card 17,Card 18,Card 19,Card 20,Card 21,Card 22,Card 23,Card 24,Card 25,Card 26,Card 27,Card 28,Card 29,Games Played
Tempo Rogue,Backstab ×2,Preparation ×2,Fire Fly,Eviscerate ×2,Sap ×2,Augmented Elekk ×2,Blink Fox ×2,Edwin VanCleef ★,Face Collector ★,Fan of Knives ×2,Academic Espionage ×2,Elven Minstrel ×2,Fal'dorei Strider ×2,Spectral Cutlass,Giggling Inventor ×2,Vilespine Slayer,Sprint ×2,Tess Greymane ★,,,,,,,,,,,,,"1,100"
Kingsbane Rogue,Preparation ×2,Deadly Poison ×2,Doomerang ×2,Kingsbane ★,Acidic Swamp Ooze,Cavern Shinyfinder ×2,Leeching Poison ×2,Sap ×2,Toxicologist ×2,Cutthroat Buccaneer ×2,Fan of Knives ×2,Blade Flurry,Elven Minstrel ×2,Vilespine Slayer ×2,Vanish ×2,Sprint ×2,Valeera the Hollow ★,,,,,,,,,,,,,,"1,100"
Malygos Rogue,Backstab ×2,Preparation ×2,Sinister Strike ×2,Bloodmage Thalnos ★,Cavern Shinyfinder,Evasion ×2,Eviscerate ×2,Razorpetal Volley ×2,Sap ×2,Shiv ×2,Fan of Knives ×2,Necrium Blade ×2,Elven Minstrel ×2,Kobold Illusionist,Necrium Vial,Vanish ×2,Malygos ★,Valeera the Hollow ★,,,,,,,,,,,,,"1,100"
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blood Knight ×2,Hench-Clan Thug ×2,SI:7 Agent ×2,Tar Creeper,Vicious Fledgling ×2,Void Ripper,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,,"1,100"
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox ×2,Blood Knight,Hench-Clan Thug ×2,SI:7 Agent ×2,Tar Creeper,Void Ripper,Cobalt Scalebane,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,"1,100"
Kingsbane Rogue,Preparation,Deadly Poison ×2,Doomerang ×2,Hallucination,Kingsbane ★,Cavern Shinyfinder ×2,Leeching Poison ×2,Sap,Shiv,Toxicologist ×2,Cutthroat Buccaneer ×2,Fan of Knives ×2,Gluttonous Ooze,Blade Flurry,Elven Minstrel,Witchwood Piper,Captain Greenskin ★,Vilespine Slayer,Mossy Horror,Vanish ×2,Sprint,Valeera the Hollow ★,,,,,,,,,"1,100"
Tempo Rogue,Backstab ×2,Preparation ×2,Cold Blood ×2,Fire Fly ×2,Eviscerate ×2,Sap ×2,Augmented Elekk ×2,Edwin VanCleef ★,Fan of Knives ×2,Hench-Clan Thug ×2,Elven Minstrel ×2,Fal'dorei Strider ×2,Giggling Inventor,Leeroy Jenkins ★,Vilespine Slayer ×2,Mossy Horror,Sprint ×2,,,,,,,,,,,,,,"1,000"
Tempo Rogue,Backstab ×2,Preparation ×2,Betrayal ×2,Eviscerate ×2,Sap ×2,Shiv,Fan of Knives ×2,Gluttonous Ooze,Tar Creeper ×2,Academic Espionage ×2,Elven Minstrel ×2,Fal'dorei Strider ×2,Giggling Inventor,Myra's Unstable Element ★,Vilespine Slayer ×2,Zilliax ★,Sprint ×2,Valeera the Hollow ★,,,,,,,,,,,,,"1,000"
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blood Knight ×2,Hench-Clan Thug ×2,King Mukla ★,SI:7 Agent ×2,Tar Creeper ×2,Captain Greenskin ★,Fungalmancer ×2,Giggling Inventor,Leeroy Jenkins ★,Myra's Unstable Element ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,"1,000"
Tempo Rogue,Backstab ×2,Preparation ×2,Fire Fly ×2,Hallucination,Eviscerate ×2,Sap ×2,Blink Fox ×2,Edwin VanCleef ★,Fan of Knives ×2,Hench-Clan Thug ×2,SI:7 Agent ×2,Academic Espionage ×2,Fal'dorei Strider ×2,Myra's Unstable Element ★,Vilespine Slayer ×2,Sprint ×2,Tess Greymane ★,,,,,,,,,,,,,,"1,000"
Quest Rogue,Preparation ×2,Shadowstep ×2,Glacial Shard ×2,Southsea Deckhand ×2,Stonetusk Boar,The Caverns Below ★,Wax Elemental,Novice Engineer ×2,Vicious Scalehide ×2,Youthful Brewmaster ×2,Fan of Knives ×2,Mimic Pod ×2,Sonya Shadowdancer ★,Zola the Gorgon ★,Elven Minstrel ×2,Giggling Inventor ×2,Vanish ×2,Valeera the Hollow ★,,,,,,,,,,,,,"1,000"
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox,Blood Knight ×2,Hench-Clan Thug ×2,SI:7 Agent ×2,Vicious Fledgling ×2,Void Ripper,Chief Inspector,Fungalmancer,Giggling Inventor ×2,Leeroy Jenkins ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,"1,000"
Odd Rogue,Cold Blood ×2,Crystallizer ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blood Knight ×2,Hench-Clan Thug ×2,SI:7 Agent ×2,Vicious Fledgling ×2,Void Ripper,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Myra's Unstable Element ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,,"1,000"
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox ×2,Hench-Clan Thug ×2,SI:7 Agent ×2,Tar Creeper ×2,Vicious Fledgling ×2,Cobalt Scalebane ×2,Fungalmancer ×2,Leeroy Jenkins ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,,,"1,000"
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blood Knight ×2,Hench-Clan Thug ×2,SI:7 Agent ×2,Vicious Fledgling ×2,Void Ripper,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Spiteful Smith,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,,"1,000"
Odd Rogue,Cold Blood ×2,Crystallizer ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blood Knight ×2,Edwin VanCleef ★,Hench-Clan Thug ×2,SI:7 Agent ×2,Void Ripper ×2,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Myra's Unstable Element ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,,"1,000"
Malygos Rogue,Backstab ×2,Preparation ×2,Sinister Strike,Bloodmage Thalnos ★,Cheap Shot ×2,Evasion,Eviscerate ×2,Loot Hoarder ×2,Razorpetal Volley,Sap ×2,Shiv ×2,Sudden Betrayal,Fan of Knives ×2,Necrium Blade,Elven Minstrel ×2,Kobold Illusionist,Necrium Vial,Vanish ×2,Malygos ★,Valeera the Hollow ★,,,,,,,,,,,"1,000"
Quest Rogue,Preparation ×2,Shadowstep ×2,Glacial Shard ×2,Southsea Deckhand ×2,Stonetusk Boar ×2,The Caverns Below ★,Wax Elemental ×2,Acidic Swamp Ooze,Novice Engineer ×2,Vicious Scalehide ×2,Youthful Brewmaster ×2,Mimic Pod,Sonya Shadowdancer ★,Zola the Gorgon ★,Elven Minstrel ×2,Giggling Inventor ×2,Vanish ×2,Valeera the Hollow ★,,,,,,,,,,,,,"1,000"
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blood Knight ×2,Edwin VanCleef ★,Hench-Clan Thug ×2,SI:7 Agent ×2,Vicious Fledgling ×2,Void Ripper,Fungalmancer ×2,Giggling Inventor,Leeroy Jenkins ★,Myra's Unstable Element ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,"1,000"
Quest Rogue,Preparation ×2,Shadowstep ×2,Glacial Shard ×2,Southsea Deckhand ×2,Stonetusk Boar,The Caverns Below ★,Lab Recruiter,Novice Engineer ×2,Vicious Scalehide ×2,Youthful Brewmaster ×2,Fan of Knives ×2,Mimic Pod ×2,Sonya Shadowdancer ★,Zola the Gorgon ★,Elven Minstrel ×2,Giggling Inventor ×2,Vanish ×2,Valeera the Hollow ★,,,,,,,,,,,,,"1,000"
Kingsbane Rogue,Backstab ×2,Preparation ×2,Deadly Poison ×2,Doomerang,Kingsbane ★,Bloodmage Thalnos ★,Cavern Shinyfinder ×2,Leeching Poison ×2,Sap ×2,Toxicologist ×2,Fan of Knives ×2,Blade Flurry,Elven Minstrel ×2,Captain Greenskin ★,Giggling Inventor,Mossy Horror,Vanish ×2,Sprint ×2,Valeera the Hollow ★,,,,,,,,,,,,990
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox ×2,Blood Knight,Hench-Clan Thug ×2,SI:7 Agent ×2,Vicious Fledgling ×2,Void Ripper,Fungalmancer ×2,Giggling Inventor,Leeroy Jenkins ★,Myra's Unstable Element ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,950
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox,Blood Knight ×2,Hench-Clan Thug ×2,SI:7 Agent ×2,Vicious Fledgling ×2,Captain Greenskin ★,Fungalmancer ×2,Giggling Inventor,Leeroy Jenkins ★,Myra's Unstable Element ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,950
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox ×2,Blood Knight ×2,Hench-Clan Thug ×2,SI:7 Agent ×2,Void Ripper,Captain Greenskin ★,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,,950
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox ×2,Blood Knight ×2,Hench-Clan Thug ×2,SI:7 Agent ×2,Captain Greenskin ★,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Myra's Unstable Element ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,,950
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox,Blood Knight,Fan of Knives,Hench-Clan Thug ×2,SI:7 Agent ×2,Vicious Fledgling ×2,Void Ripper,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,940
Quest Rogue,Preparation ×2,Shadowstep ×2,Glacial Shard ×2,Southsea Deckhand ×2,Stonetusk Boar,The Caverns Below ★,Wax Elemental ×2,Lab Recruiter,Novice Engineer ×2,Vicious Scalehide ×2,Youthful Brewmaster ×2,Fan of Knives,Mimic Pod,Sonya Shadowdancer ★,Zola the Gorgon ★,Elven Minstrel ×2,Giggling Inventor ×2,Vanish ×2,Valeera the Hollow ★,,,,,,,,,,,,940
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox,Blood Knight,Hench-Clan Thug ×2,SI:7 Agent ×2,Tar Creeper,Vicious Fledgling ×2,Void Ripper,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,940
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox ×2,Hench-Clan Thug ×2,Ironbeak Owl,SI:7 Agent ×2,Tar Creeper,Vicious Fledgling ×2,Cobalt Scalebane ×2,Fungalmancer ×2,Leeroy Jenkins ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,,940
Tempo Rogue,Backstab ×2,Preparation ×2,Shadowstep ×2,Hallucination ×2,Eviscerate ×2,Novice Engineer ×2,Sap ×2,Shiv ×2,Fan of Knives ×2,Academic Espionage ×2,Elven Minstrel ×2,Fal'dorei Strider ×2,Vilespine Slayer ×2,Gadgetzan Auctioneer ×2,Tess Greymane ★,Valeera the Hollow ★,,,,,,,,,,,,,,,930
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Fan of Knives ×2,Hench-Clan Thug ×2,Ironbeak Owl,SI:7 Agent ×2,Tar Creeper ×2,Vicious Fledgling ×2,Cobalt Scalebane,Fungalmancer ×2,Leeroy Jenkins ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,,930
Quest Rogue,Preparation ×2,Shadowstep ×2,Glacial Shard ×2,Southsea Deckhand ×2,Stonetusk Boar ×2,The Caverns Below ★,Wax Elemental ×2,Novice Engineer ×2,Vicious Scalehide ×2,Youthful Brewmaster ×2,Fan of Knives ×2,Sonya Shadowdancer ★,Zola the Gorgon ★,Elven Minstrel ×2,Giggling Inventor ×2,Vanish ×2,Valeera the Hollow ★,,,,,,,,,,,,,,920
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox ×2,Blood Knight,Edwin VanCleef ★,Hench-Clan Thug ×2,Ironbeak Owl,SI:7 Agent ×2,Vicious Fledgling,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,920
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox ×2,Hench-Clan Thug ×2,SI:7 Agent ×2,Tar Creeper ×2,Vicious Fledgling ×2,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,,,920
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox ×2,Hench-Clan Thug ×2,Ironbeak Owl,SI:7 Agent ×2,Tar Creeper,Vicious Fledgling ×2,Cobalt Scalebane,Fungalmancer ×2,Giggling Inventor,Leeroy Jenkins ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,910
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Crystallizer,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand,Blink Fox ×2,Blood Knight ×2,Hench-Clan Thug ×2,SI:7 Agent ×2,Vicious Fledgling ×2,Cobalt Scalebane,Fungalmancer ×2,Giggling Inventor,Leeroy Jenkins ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,910
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blood Knight ×2,Hench-Clan Thug ×2,SI:7 Agent ×2,Void Ripper ×2,Captain Greenskin ★,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Myra's Unstable Element ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,,900
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox,Blood Knight,Hench-Clan Thug ×2,SI:7 Agent ×2,Vicious Fledgling ×2,Void Ripper,Cobalt Scalebane,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,900
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blood Knight ×2,Edwin VanCleef ★,Hench-Clan Thug ×2,SI:7 Agent ×2,Vicious Fledgling ×2,Captain Greenskin ★,Fungalmancer ×2,Giggling Inventor,Leeroy Jenkins ★,Myra's Unstable Element ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,890
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blood Knight ×2,Hench-Clan Thug ×2,SI:7 Agent ×2,Tar Creeper ×2,Vicious Fledgling ×2,Fungalmancer ×2,Giggling Inventor,Leeroy Jenkins ★,Myra's Unstable Element ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,,890
Deathrattle Rogue,Backstab ×2,Cold Blood ×2,Fire Fly ×2,Prince Keleseth ★,Devilsaur Egg ×2,Necrium Blade ×2,SI:7 Agent ×2,Sonya Shadowdancer ★,Blightnozzle Crawler ×2,Elven Minstrel ×2,Saronite Chain Gang ×2,Spellbreaker,Carnivorous Cube ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Necrium Vial,Vilespine Slayer,Zilliax ★,Mossy Horror,,,,,,,,,,,,880
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox ×2,Blood Knight,Hench-Clan Thug ×2,SI:7 Agent ×2,Void Ripper,Captain Greenskin ★,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Myra's Unstable Element ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,880
Deathrattle Rogue,Backstab ×2,Preparation,Cold Blood ×2,Fire Fly,Cavern Shinyfinder,Eviscerate ×2,Sap,Devilsaur Egg ×2,Fan of Knives,Gluttonous Ooze,Necrium Blade ×2,SI:7 Agent,Blightnozzle Crawler,Elven Minstrel ×2,Carnivorous Cube ×2,Leeroy Jenkins ★,Necrium Vial ×2,Zilliax ★,Mechanical Whelp ×2,Mossy Horror ×2,,,,,,,,,,,870
Kingsbane Rogue,Preparation ×2,Deadly Poison ×2,Doomerang ×2,Kingsbane ★,Acidic Swamp Ooze,Cavern Shinyfinder ×2,Leeching Poison ×2,Sap ×2,Toxicologist ×2,Cutthroat Buccaneer ×2,Fan of Knives ×2,Blade Flurry,Elven Minstrel ×2,Captain Greenskin ★,Vilespine Slayer,Vanish ×2,Sprint ×2,Valeera the Hollow ★,,,,,,,,,,,,,870
Tempo Rogue,Backstab ×2,Preparation ×2,Cold Blood ×2,Fire Fly,Eviscerate ×2,Sap ×2,Shiv ×2,Augmented Elekk ×2,Edwin VanCleef ★,Fan of Knives ×2,Hench-Clan Thug ×2,Elven Minstrel ×2,Fal'dorei Strider ×2,Leeroy Jenkins ★,Vilespine Slayer,Zilliax ★,Gadgetzan Auctioneer ×2,Mossy Horror,,,,,,,,,,,,,860
Quest Rogue,Preparation ×2,Shadowstep ×2,Glacial Shard ×2,Southsea Deckhand ×2,Stonetusk Boar ×2,The Caverns Below ★,Wax Elemental,Novice Engineer ×2,Sap,Vicious Scalehide ×2,Youthful Brewmaster ×2,Mimic Pod ×2,Sonya Shadowdancer ★,Zola the Gorgon ★,Elven Minstrel ×2,Giggling Inventor ×2,Vanish ×2,Valeera the Hollow ★,,,,,,,,,,,,,860
Quest Rogue,Preparation ×2,Shadowstep ×2,Glacial Shard ×2,Southsea Deckhand ×2,Stonetusk Boar ×2,The Caverns Below ★,Wax Elemental,Lab Recruiter,Novice Engineer ×2,Vicious Scalehide ×2,Youthful Brewmaster ×2,Mimic Pod ×2,Sonya Shadowdancer ★,Zola the Gorgon ★,Elven Minstrel ×2,Giggling Inventor ×2,Vanish ×2,Valeera the Hollow ★,,,,,,,,,,,,,860
Quest Rogue,Preparation ×2,Shadowstep ×2,Fire Fly ×2,Glacial Shard ×2,Stonetusk Boar ×2,The Caverns Below ★,Wax Elemental ×2,Novice Engineer ×2,Vicious Scalehide ×2,Youthful Brewmaster ×2,Mimic Pod ×2,Sonya Shadowdancer ★,Zola the Gorgon ★,Elven Minstrel ×2,Giggling Inventor ×2,Vanish ×2,Valeera the Hollow ★,,,,,,,,,,,,,,850
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox ×2,Fan of Knives ×2,Hench-Clan Thug ×2,SI:7 Agent ×2,Vicious Fledgling ×2,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,,,850
Kingsbane Rogue,Backstab,Preparation ×2,Shadowstep ×2,Deadly Poison ×2,Doomerang ×2,Kingsbane ★,Cavern Shinyfinder ×2,Leeching Poison ×2,Sap ×2,Toxicologist ×2,Cutthroat Buccaneer,Fan of Knives,Elven Minstrel ×2,Captain Greenskin ★,Giggling Inventor,Vilespine Slayer ×2,Vanish ×2,Sprint,Valeera the Hollow ★,,,,,,,,,,,,850
Quest Rogue,Backstab ×2,Preparation ×2,Shadowstep ×2,Glacial Shard ×2,Southsea Deckhand ×2,The Caverns Below ★,Wax Elemental ×2,Novice Engineer ×2,Vicious Scalehide ×2,Youthful Brewmaster ×2,Fan of Knives,Mimic Pod,Sonya Shadowdancer ★,Zola the Gorgon ★,Elven Minstrel ×2,Giggling Inventor ×2,Vanish ×2,Valeera the Hollow ★,,,,,,,,,,,,,840
Quest Rogue,Preparation ×2,Shadowstep ×2,Glacial Shard ×2,Southsea Deckhand ×2,Stonetusk Boar ×2,The Caverns Below ★,Novice Engineer ×2,Sap,Vicious Scalehide ×2,Youthful Brewmaster ×2,Fan of Knives,Mimic Pod ×2,Sonya Shadowdancer ★,Zola the Gorgon ★,Elven Minstrel ×2,Giggling Inventor ×2,Vanish ×2,Valeera the Hollow ★,,,,,,,,,,,,,840
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox,Blood Knight,Edwin VanCleef ★,Hench-Clan Thug ×2,SI:7 Agent ×2,Vicious Fledgling,Void Ripper,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Myra's Unstable Element ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,840
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox,Blood Knight ×2,Hench-Clan Thug ×2,SI:7 Agent ×2,Vicious Fledgling ×2,Captain Greenskin ★,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,,840
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox,Blood Knight ×2,Hench-Clan Thug ×2,SI:7 Agent ×2,Vicious Fledgling ×2,Cobalt Scalebane,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,,830
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox ×2,Blood Knight ×2,Hench-Clan Thug ×2,Ironbeak Owl,SI:7 Agent ×2,Vicious Fledgling ×2,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Vilespine Slayer,Baku the Mooneater ★,,,,,,,,,,,,,,830
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox ×2,Blood Knight,Hench-Clan Thug ×2,Ironbeak Owl,SI:7 Agent ×2,Tar Creeper,Void Ripper,Cobalt Scalebane,Fungalmancer ×2,Giggling Inventor,Leeroy Jenkins ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,830
Deathrattle Rogue,Backstab ×2,Cold Blood ×2,Fire Fly ×2,Cavern Shinyfinder ×2,Loot Hoarder ×2,Devilsaur Egg ×2,Necrium Blade ×2,SI:7 Agent ×2,Blightnozzle Crawler ×2,Elven Minstrel ×2,Carnivorous Cube ×2,Leeroy Jenkins ★,Necrium Vial ×2,Vilespine Slayer,Zilliax ★,Mechanical Whelp ×2,Mossy Horror,,,,,,,,,,,,,,820
Odd Rogue,Argent Squire,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Glacial Shard ×2,Southsea Deckhand ×2,Blink Fox ×2,Hench-Clan Thug ×2,Ironbeak Owl,SI:7 Agent ×2,Tar Creeper ×2,Vicious Fledgling ×2,Fungalmancer ×2,Leeroy Jenkins ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,,820
Quest Rogue,Preparation ×2,Shadowstep ×2,Glacial Shard ×2,Southsea Deckhand,Stonetusk Boar ×2,The Caverns Below ★,Wax Elemental ×2,Novice Engineer ×2,Vicious Scalehide ×2,Youthful Brewmaster ×2,Fan of Knives ×2,Mimic Pod,Sonya Shadowdancer ★,Zola the Gorgon ★,Elven Minstrel ×2,Giggling Inventor ×2,Vanish ×2,Valeera the Hollow ★,,,,,,,,,,,,,820
Tempo Rogue,Backstab ×2,Shadowstep ×2,Cold Blood ×2,Fire Fly ×2,Southsea Deckhand ×2,Prince Keleseth ★,Blood Knight,Edwin VanCleef ★,Hench-Clan Thug ×2,SI:7 Agent ×2,Tar Creeper ×2,Elven Minstrel ×2,Saronite Chain Gang ×2,Spellbreaker,Cobalt Scalebane ×2,Leeroy Jenkins ★,Vilespine Slayer ×2,Mossy Horror,,,,,,,,,,,,,820
Malygos Rogue,Backstab ×2,Preparation ×2,Sinister Strike ×2,Cavern Shinyfinder,Evasion ×2,Eviscerate ×2,Razorpetal Volley ×2,Sap ×2,Shiv ×2,Sudden Betrayal,Fan of Knives ×2,Necrium Blade ×2,Elven Minstrel ×2,Kobold Illusionist,Necrium Vial,Vanish ×2,Malygos ★,Valeera the Hollow ★,,,,,,,,,,,,,810
Tempo Rogue,Backstab ×2,Preparation ×2,Cold Blood ×2,Fire Fly ×2,Eviscerate ×2,Sap ×2,Augmented Elekk ×2,Edwin VanCleef ★,Fan of Knives ×2,Hench-Clan Thug,Academic Espionage ×2,Elven Minstrel ×2,Fal'dorei Strider ×2,Giggling Inventor ×2,Myra's Unstable Element ★,Vilespine Slayer,Sprint ×2,,,,,,,,,,,,,,810
